channelId,channelTitle,createdAt,totViews,subscribers,videoCount,topicsIds,topicCat
UC0URUr1bzLnOtcsYdVSXZbA,PingPongMaestros,2013-09-05T19:52:11Z,389346074,325000,703,"/m/07bs0,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Tennis,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCYwkowpMVxoCYsPOKbk66iA,Urban Street +254,2015-09-18T09:45:44Z,1116011311,1660000,854,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCmFsiRnz_1vEckgMchPdXug,Furia MMA,2024-01-21T20:34:15.785122Z,10433970,20300,31,"/m/01cgz,/m/06ntj,/m/01h7lh,/m/019_rr","https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCzpFNL2b-U9JDBekoNnB4_Q,Detroit YB,2013-06-08T01:04:58Z,103377747,309000,167,"/m/04rlf,/m/0glt670,/m/02jjt","https://en.wikipedia.org/wiki/Music,https://en.wikipedia.org/wiki/Hip_hop_music,https://en.wikipedia.org/wiki/Entertainment"
UC8aOXvlqQqMlTFvbbAarD-A,DNVR Sports,2015-07-31T01:16:48Z,65879366,94200,12056,"/m/02vx4,/m/03tmr,/m/0jm_,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Ice_hockey,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
UCiWLfSweyRNmLpgEHekhoAg,ESPN,2005-10-31T23:34:22Z,15401161952,12800000,85028,"/m/018w8,/m/0f2f9,/m/0jm_,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
UC9upqenhU9d0keFOWtseYAw,Fighter4Live,2024-08-15T19:57:38.937207Z,18307496,18200,100,"/m/01cgz,/m/019_rr,/m/01h7lh,/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCPHKMJbis1c0R7d7WJQ35tA,Overtime,2016-12-08T19:01:53Z,1677179331,3570000,3215,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCaZAmb4dMjFvLvUF29G2Mnw,My ZoNe,2011-07-11T08:25:08Z,343689569,684000,1345,"/m/03glg,/m/019_rr,/m/032tl","https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Fashion"
UCnzi4YrXHlSsSlsQ3cTThbQ,SpeedNaldo7,2017-08-20T00:55:02Z,748836990,2800000,178,"/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCdbCeEaxF0_vE3FK_cfXkKQ,MMAZING,2024-01-15T20:28:10.605248Z,46336462,24500,152,"/m/02jjt,/m/019_rr,/m/06ntj,/m/01h7lh","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Mixed_martial_arts"
UCdVcQc_gdaXhlFx3UvG8pjA,Onevilage,2019-11-11T23:54:15.884311Z,8531762649,6870000,6984,/m/02jjt,https://en.wikipedia.org/wiki/Entertainment
UCb2ghdxfhVDnHsKo2Ao9ctw,insaneshayne,2020-06-25T06:57:50.716874Z,1115833757,1440000,1178,"/m/02jjt,/m/019_rr,/m/06ntj","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport"
UCXsrToWgFIXlUfu-VvUOsxQ,GarJo Clips,2023-08-26T02:07:50.709564Z,85402538,54100,148,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCU0dlKN6R16DL5KKWq62wNA,Ian Gunther,2022-08-09T01:20:11.325262Z,2840930047,1580000,1212,"/m/06ntj,/m/019_rr,/m/027x7n","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Physical_fitness"
UCUTobUs1HXZ3ozzEtHHOCpQ,El Balón de Icaro ,2019-07-03T20:02:59Z,74740886,84300,2490,"/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UCTTWWvDVnoSeJ1BoKVpZYSQ,Strategic Insights,2018-04-04T18:01:33Z,10345356,13800,33,"/m/01h6rj,/m/098wr,/m/05qt0","https://en.wikipedia.org/wiki/Military,https://en.wikipedia.org/wiki/Society,https://en.wikipedia.org/wiki/Politics"
UCi-INxdmFSrTrT95xU0sBpg,Wheels,2018-10-31T16:02:13Z,318358673,642000,3767,"/m/018jz,/m/02vx4,/m/0jm_,/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UCIkm9WDHFhPuDcloUyVoz9g,EC,2021-10-02T06:38:40.273405Z,94678775,65500,231,"/m/06ntj,/m/0jm_,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCZO6X76wYi1IhONG0kaHH1Q,Berges Productions,2019-05-15T21:02:12Z,361492368,409000,2511,"/m/0jm_,/m/018w8,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCzphhcCQ7QHAOkeydbWKm_w,Overtime Kicks,2023-01-10T16:29:58.801138Z,14728989,21800,950,"/m/06ntj,/m/032tl,/m/03glg,/m/019_rr,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Fashion,https://en.wikipedia.org/wiki/Hobby,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Basketball"
UCyg4cz6Uo1q5oXJU_1SsNHw,RoganClan,2023-01-12T07:20:54.354327Z,10543343,19500,106,/m/02jjt,https://en.wikipedia.org/wiki/Entertainment
UCsmyBpeoqiSIG6U_zVzr2RA,Drift Productions,2020-05-07T01:28:15.22257Z,69274016,58600,1303,"/m/02vx4,/m/06ntj,/m/0jm_,/m/019_rr","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC7dyZ6jsxJ2PyaCUPuQmS-Q,AP | MLB ⚾️,2024-01-30T19:07:10.362722Z,385969637,185000,311,"/m/018jz,/m/019_rr,/m/022dc6,/m/06ntj","https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sports_game,https://en.wikipedia.org/wiki/Sport"
UCCA9jYYLcoteMaqynrIAylA,STREETBEEFS,2008-03-28T21:17:55Z,1369907402,4090000,3601,"/m/019_rr,/m/06ntj,/m/01h7lh,/m/01cgz","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Boxing"
UCHqIieEanq9Q__wAniNG8xw,Luke Nuttall,2018-08-10T14:37:38Z,456143060,1560000,1962,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCoA3lm9UTWDWK8Z1kcoWQcA,Club 520 Podcast,2022-08-09T21:40:57.243949Z,178398462,445000,825,"/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UC2Ss8mXyksW2SQfhhUpgR2g,Sports On Prime,2024-02-16T17:20:43.024126Z,43868408,52800,549,"/m/0jm_,/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UC9UGYdMSKasjY0mhU1lG4lQ,Nitro Circus,2007-12-19T21:05:39Z,1251140208,2710000,1480,"/m/0410tth,/m/07yv9,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Motorsport,https://en.wikipedia.org/wiki/Vehicle,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UClaiE2wNjrz1oUzBWysap3Q,Dean Williams Welsh Road Warrior boxing in Creed2,2022-01-06T00:47:30.826182Z,222629895,273000,1516,"/m/06ntj,/m/027x7n,/m/019_rr,/m/01cgz","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Physical_fitness,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Boxing"
UCxlQGwZmTfKJB1rgF7K7UXg,Red TV ,2020-11-08T01:45:03.352076Z,3969445,10600,1529,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCnpdLn1-k-DcyWi0bNezRig,Best Football Shorts,2022-12-23T00:07:18.484275Z,2687658007,4490000,465,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCEeQ-cfpT6QfUON3I48q4JQ,Tyler Webb Shorts,2016-07-06T18:35:50Z,299410732,149000,503,"/m/0jm_,/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UC04qsuZ7dZ1yWqGX2JOeZ5w,BOXKING,2023-06-04T13:09:26.608128Z,10019592,24400,59,"/m/01h7lh,/m/019_rr,/m/06ntj,/m/01cgz","https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Boxing"
UCWKu2e3PGwlBFEprFdFXe1Q,Football Fusion ,2021-12-25T18:38:13.659648Z,8980715,192000,75,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCd46d_fDX43Ju-uG1w7WvJQ,Brutal Fight,2023-01-30T07:46:15.288128Z,175902661,262000,117,"/m/01cgz,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCSYrTQxtlx9Y6htj6YtuEKA,thekickclub,2023-08-30T18:09:08.966967Z,92146968,75700,364,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCMZTG24-n_1c9Tsh81Z8d4g,Let'sWatchHoops,2023-11-14T04:12:28.237824Z,79476459,65700,249,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UC6NJVNuibWilqOTeNCWZVIg,Hoanftbl,2023-07-22T02:22:21.515175Z,708656212,1420000,308,"/m/06ntj,/m/02vx4,/m/02jjt","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Entertainment"
UCXtzH3XlokGS8uk8fFQH8mA,Basebroz,2019-11-05T22:42:24.001848Z,345123620,535000,154,"/m/019_rr,/m/018jz,/m/06ntj","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport"
UCxcTeAKWJca6XyJ37_ZoKIQ,The Pat McAfee Show,2017-08-23T21:27:02Z,2062819227,2660000,8806,"/m/0jm_,/m/02vx4,/m/0f2f9,/m/06ntj","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Sport"
UCZ9uq7qfgDUYSn33nnMNBsg,JeffDoesEverything,2020-11-11T20:01:51.86019Z,11747735,21500,1753,"/m/018w8,/m/06ntj","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport"
UCNSnSemXKDc9UEZ7m31wY9Q,WWE Vault,2024-05-16T19:28:06.401715Z,158736983,536000,455,"/m/05qjc,/m/06ntj,/m/02jjt,/m/066wd,/m/019_rr","https://en.wikipedia.org/wiki/Performing_arts,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Professional_wrestling,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCARqbKWOVj3u8MBNMkIZlLw,Moment Capsule,2024-07-01T02:13:45.357244Z,103129624,42100,122,"/m/019_rr,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment"
UCHlBaw2X5iYQGJhd5v718Zw,Brian Sutterer MD,2017-07-26T18:36:59Z,145128989,793000,671,"/m/018w8,/m/0kt51,/m/0jm_,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Health,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC0ZS0W3tXH-ipKHV97e0KMA,Anurag Podder,2021-05-17T13:56:19.520647Z,49838398,86900,480,"/m/0f2f9,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCOWr7ifT5mvqlS5FJhiFrcA,Jeff Skversky,2015-05-30T16:34:58Z,15445333,12100,4081,"/m/0jm_,/m/06ntj,/m/018jz","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Baseball"
UC4C82EijXu1iIxWXdHfeZ2A,Fieldhouse,2023-05-24T16:57:19.797461Z,11144164,12700,162,"/m/018w8,/m/06ntj,/m/0jm_","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football"
UC3-hlzD0BnpDIJFz4-5kCNQ,SportFactMoment,2023-10-28T08:07:33.838233Z,367471185,1280000,600,"/m/02vx4,/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UC1a2ZCw7tugRZYRMnecNj3A,Celine Dept,2023-05-03T20:46:34.789205Z,23099258848,37700000,1034,"/m/02vx4,/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCSCoziKHqjqbox3Fv3Pb4BA,theScore esports,2015-05-06T19:08:52Z,1703470761,2290000,6439,"/m/0403l3g,/m/03hf_rm,/m/025zzc,/m/0bzvm2,/m/02ntfj","https://en.wikipedia.org/wiki/Role-playing_video_game,https://en.wikipedia.org/wiki/Strategy_video_game,https://en.wikipedia.org/wiki/Action_game,https://en.wikipedia.org/wiki/Video_game_culture,https://en.wikipedia.org/wiki/Action-adventure_game"
UCF4m9eag3EnB0KTSGuw1mHQ,PrimeDose,2021-08-31T13:48:38.590055Z,72933464,84900,78,"/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCGAOAB1tD432c5pyXMzS-6w,Strictly Football,2020-04-06T05:20:11.727684Z,323279637,310000,497,"/m/0jm_,/m/02vx4,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCCoDli2_JuR8s0LofwMsWhw,Best Gymnastics,2020-06-06T12:17:32.545568Z,45620067,62000,287,/m/06ntj,https://en.wikipedia.org/wiki/Sport
UCRFub98J9ZQuNfuYIkx0erg,TFU,2022-11-16T00:35:23.118602Z,13414984,28100,1714,"/m/018w8,/m/02vxn,/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCJckf2Ppq2oOmbYmAlQ3p0Q,Score 90 Shorts,2015-12-15T19:51:39Z,6660786265,7730000,468,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UC_GzvxPbX1UQBeFluD3OLQg,GolfRules Questions,2015-08-17T23:38:24Z,19329552,21300,745,"/m/06ntj,/m/037hz,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCVRm2Ho8cL3lvWDyp2ayuFw,New Heights,2022-08-29T15:26:53.329211Z,864656482,2460000,1384,"/m/06ntj,/m/0jm_,/m/02jjt,/m/02vxn","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Film"
UCfi-mPMOmche6WI-jkvnGXw,Good Good,2020-07-22T18:52:07.847907Z,464115756,1690000,530,"/m/06ntj,/m/037hz,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Golf,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCTenKHt0h3VjdMvRWP6Lbvw,Brooklyn Nets,2007-03-30T15:03:53Z,32466386,129000,2083,"/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UCeikp7aPCip7YW9tCA3ilBg,Channel 199,2022-11-08T19:10:56.526834Z,230789001,383000,437,"/m/07yv9,/m/06ntj,/m/0410tth,/m/019_rr","https://en.wikipedia.org/wiki/Vehicle,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Motorsport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCQIUhhcmXsu6cN6n3y9-Pww,Jesser,2012-07-09T14:47:06Z,5570973076,21100000,1416,"/m/06ntj,/m/019_rr,/m/02jjt,/m/018w8","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Basketball"
UC-Pk-TTaSrDOjkPKQ7C8HXQ,SKATEiQ,2013-01-25T19:28:45Z,74078393,221000,411,"/m/019_rr,/m/06ntj","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport"
UC1aFuNR-wGg6EuLTdWOJnEg,Xpel Football,2024-08-13T00:17:30.146522Z,7220765,408000,12,"/m/06ntj,/m/02vx4,/m/022dc6","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sports_game"
UCPRycUcRMlyvgbFqGbrfckA,Josh Moore,2016-01-03T07:42:46Z,10245034,16600,567,"/m/02vx4,/m/019_rr,/m/0jm_,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Sport"
UCM5gMM_HqfKHYIEJ3lstMUA,John Nellis,2019-10-20T17:46:46.093422Z,1543967462,1750000,802,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCf1xbWF6qY4__ugSt7B1UEQ,CRICK ACE ,2024-09-11T09:14:58.910221Z,2503269,92000,46,"/m/02vx4,/m/06ntj,/m/09xp_","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Cricket"
UCFXCGN9-roeqdFAatAwG8ew,Ben Esherick,2016-07-13T00:58:31Z,774508134,1190000,1713,/m/02jjt,https://en.wikipedia.org/wiki/Entertainment
UC6R2RChGBCs2xWlWvQnqoqw,Binge Post,2019-08-06T09:51:04Z,376856343,355000,169,/m/019_rr,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UCbzRzJNHx7ZLlJML9BjZQVQ,Top Rank Boxing,2009-07-13T21:17:06Z,1168613550,2930000,6578,"/m/01h7lh,/m/019_rr,/m/06ntj,/m/01cgz","https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Boxing"
UCavvo_FXKmQ324RS7WZ7BXg,Denis Brem,2023-07-19T23:27:51.763035Z,2467728598,3080000,650,"/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UC69J4D6ALJefbnt32N4JdiQ,Darnell Williams,2016-03-09T20:16:07Z,492886726,336000,1133,"/m/019_rr,/m/02jjt,/m/04rlf","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Music"
UCP35tS1rd6DJthNZK1fSPIA,Dominic Barry,2021-01-11T19:16:15.690133Z,141308950,326000,460,"/m/01cgz,/m/019_rr,/m/06ntj,/m/01h7lh,/m/027x7n","https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Physical_fitness"
UCqZQlzSHbVJrwrn5XvzrzcA,NBC Sports,2012-02-07T14:52:11Z,4355790664,4680000,34047,"/m/0jm_,/m/0f2f9,/m/02vx4,/m/06ntj,/m/018w8","https://en.wikipedia.org/wiki/American_football,https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball"
UCZBaWSQCEd3mbFHggUim0aA,HoopLists,2023-10-25T21:12:12.165755Z,14705293,11400,73,"/m/0f2f9,/m/06ntj,/m/018w8,/m/02jjt","https://en.wikipedia.org/wiki/Television_program,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Entertainment"
UCb_ilU-RAbFstaVvYrTA5kw,James Edward,2020-08-05T14:17:30.733782Z,624921097,984000,393,/m/019_rr,https://en.wikipedia.org/wiki/Lifestyle_(sociology)
UC5c7sXwWNvA-KQ_b7OxdsMg,J_Tekkz,2021-10-10T19:33:20.199389Z,885004825,1420000,701,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCT947S092eoMEMMSk4cm9AA,footpanna,2023-09-12T17:33:54.117422Z,503263685,1960000,123,"/m/06ntj,/m/02vx4","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Association_football"
UCbaw0g87xCr9xnKcTn0-ZZA,UmpireCentral,2024-06-21T15:32:26.752037Z,51452530,59800,152,"/m/018jz,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCuYUOEXwUKBtiE1pNoB40PA,Foot Mood,2022-01-05T22:13:02.686055Z,8691182609,10600000,1237,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCZYL1NNeoDz1itVvJOWy1hw,Boxeo Legendarios,2023-06-04T16:00:08.257221Z,26155730,31200,47,"/m/06ntj,/m/01cgz,/m/019_rr","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Boxing,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCiMg6RqrpxydecVeQNHihxg,Nox Jackson,2014-11-21T14:43:35Z,2599869979,3380000,513,"/m/019_rr,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment"
UC8uzOeIAWZ6JYO4mNx32bpw,cesafutbol,2024-07-20T17:34:27.746887Z,12009896,10500,818,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCHDohYzM6u4aBhhFoFrnplw,beingfooty,2023-04-17T07:51:41.726974Z,12234452,39800,37,"/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UCmECbpAj-Zf9uh1wn0N2FHg,Football Arena,2017-09-11T07:41:13Z,1924784268,3830000,108,"/m/02jjt,/m/02vx4,/m/06ntj","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport"
UC-sWZPV-Wdg-vVP_Uj-SnRQ,Vlad Holder,2013-12-30T03:05:47Z,172136684,328000,1251,"/m/06ntj,/m/018w8,/m/02jjt","https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Basketball,https://en.wikipedia.org/wiki/Entertainment"
UCYGBeSayC2Q9QO1Qs5pRtBw,Finney,2023-08-13T19:50:40.797859Z,579167079,2030000,213,"/m/02jjt,/m/019_rr","https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCXUi2WeWpGB_Fu7UIrgcb6w,A&J Today,2023-09-20T01:32:45.389392Z,352272447,2750000,249,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCZEvYxq5R38PDuHtqD8_uig,Rober Classic,2024-07-31T06:52:57.074141Z,30139411,17900,154,"/m/02vxn,/m/02jjt","https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Entertainment"
UCviiGBJxT6wXnFNdQw2B8hw,Nivi,2022-05-29T13:34:55.11867Z,27374780,237000,146,"/m/02vx4,/m/06ntj,/m/019_rr","https://en.wikipedia.org/wiki/Association_football,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Lifestyle_(sociology)"
UCgrwoQLB05bykIs_s82Eyjw,Austin Schultz,2023-01-07T06:53:02.546392Z,65009073,78900,171,"/m/019_rr,/m/02vxn,/m/018jz,/m/06ntj,/m/02jjt","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Film,https://en.wikipedia.org/wiki/Baseball,https://en.wikipedia.org/wiki/Sport,https://en.wikipedia.org/wiki/Entertainment"
UCrYiyXzC_uQxWstZ5QuGdQw,Mark Mugen,2011-11-24T10:04:42Z,373467288,422000,896,"/m/019_rr,/m/02jjt,/m/01h7lh,/m/06ntj","https://en.wikipedia.org/wiki/Lifestyle_(sociology),https://en.wikipedia.org/wiki/Entertainment,https://en.wikipedia.org/wiki/Mixed_martial_arts,https://en.wikipedia.org/wiki/Sport"
